index_oligo,is_all_ps
39980,1
39981,1
39982,1
39983,1
39984,1
39985,1
39986,1
39987,1
39988,1
39989,1
39990,1
39991,1
39992,1
39993,1
39994,1
39995,1
39996,1
39997,1
39998,1
39999,1
40000,1
40001,1
40002,1
40003,1
40004,1
40005,1
40006,1
40007,1
40008,1
40009,1
40010,1
40011,1
40012,1
40013,1
40014,1
40015,1
40016,1
40017,1
40018,1
40019,1
40020,1
40021,1
40022,1
40023,1
40024,1
40025,1
40026,1
40027,0
40028,0
40029,0
40030,0
40031,0
40032,0
40033,0
40034,0
40035,0
40036,0
40037,0
40038,0
40039,0
40040,0
40041,0
40042,0
40043,0
40044,0
40045,0
40046,0
40047,0
40048,0
40049,0
40050,0
40051,0
40052,0
40053,0
40054,0
40055,0
40056,0
40057,0
40058,0
40059,0
40060,0
40061,0
40062,0
40063,0
40064,0
40065,0
40066,0
40067,0
40068,0
40069,0
40070,0
40071,0
40072,0
40073,0
40074,0
40075,0
40076,0
40077,0
40078,0
40079,0
40080,0
40081,0
40082,0
40083,0
40084,0
40085,0
40086,0
40087,0
40088,0
40089,0
40090,0
40091,0
40092,0
40093,0
40094,0
40095,0
40096,0
40097,0
40098,0
40099,0
40100,0
40101,1
40102,1
40103,1
40104,1
40105,1
40106,1
40107,1
40108,1
40109,1
40110,1
40111,1
40112,1
40113,1
40114,1
40115,1
40116,1
40117,1
40118,1
40119,1
40120,1
40121,1
40122,1
40123,1
40124,1
40125,1
40126,1
40127,1
40128,1
40129,1
40130,1
40131,1
40132,1
40133,1
40134,1
40135,1
40136,1
40137,1
40138,1
40139,1
40140,1
40141,1
40142,1
40143,1
40144,1
40145,1
40146,1
40147,1
40148,1
40149,1
40150,1
40151,1
40152,1
40153,1
40154,1
40155,1
40156,1
40157,1
40158,1
40159,1
40160,1
40161,1
40162,1
40163,1
40164,1
40165,1
40166,1
40167,1
40168,1
40169,1
40170,1
40171,1
40172,1
40173,1
40174,1
40175,1
40176,1
40177,1
40178,1
40179,1
40180,1
40181,1
40182,1
40183,1
40184,1
40185,1
40186,1
40187,1
40188,1
40189,1
40190,1
40191,1
40192,1
40193,1
40194,1
40195,1
40196,1
40197,1
40198,1
40199,1
40200,1
40201,1
40202,1
40203,1
40204,1
40205,1
40206,1
40207,1
40208,1
40209,1
40210,1
40211,1
40212,1
40213,1
40214,1
40215,1
40216,1
40217,1
40218,1
40219,1
40220,1
40221,1
40222,1
40223,1
40224,1
40225,1
40226,1
40227,1
40228,1
40229,1
40230,1
40231,1
40232,1
40233,1
40234,1
40235,1
40236,1
40237,1
40238,1
40239,1
40240,1
40241,1
40242,1
40243,1
40244,1
40245,1
40246,1
40247,1
40248,1
40249,1
40250,1
40251,1
40252,1
40253,1
40254,1
40255,1
40256,1
40257,1
40258,1
40259,1
40260,1
40261,1
40262,1
40263,1
40264,1
40265,1
40266,1
40267,1
40268,1
40269,1
40270,1
40271,1
40272,1
40273,1
40274,1
40275,1
40276,1
40277,1
40278,1
40279,1
40280,1
40281,1
40282,1
40283,1
40284,1
40285,1
40286,1
40287,1
40288,1
40289,1
40290,1
40291,1
40292,1
40293,1
40294,1
40295,1
40296,1
40297,1
40298,1
40299,1
40300,1
40301,1
40302,1
40303,1
40304,1
40305,1
40306,1
40307,1
40308,1
40309,1
40310,1
40311,1
40312,1
40313,1
40314,1
40315,1
40316,1
40317,1
40318,1
40319,1
40320,1
40321,1
40322,1
40323,1
40324,1
40325,1
40326,1
40327,1
40328,1
40329,1
40330,1
40331,1
40332,1
40333,1
40334,1
40335,1
40336,1
40337,1
40338,1
40339,1
40340,1
40341,1
40342,1
40343,1
40344,1
40345,1
40346,1
40347,1
40348,1
40349,1
40350,1
40351,1
40352,1
40353,1
40354,1
40355,1
40356,1
40357,1
40358,1
40359,1
40360,1
40361,1
40362,1
40363,1
40364,1
40365,1
40366,1
40367,0
40368,0
40369,0
40370,0
40371,0
40372,0
40373,0
40374,0
40375,0
40376,0
40377,0
40378,0
40379,0
40380,0
40381,0
40382,0
40383,0
40384,0
40385,0
40386,0
40387,0
40388,0
40389,0
40390,0
40391,0
40392,0
40393,0
40394,0
40395,0
40396,0
40397,0
40398,0
40399,0
40400,0
40401,0
40402,0
40403,0
40404,0
40405,0
40406,0
40407,0
40408,0
40409,0
40410,0
40411,0
40412,0
40413,0
40414,0
40415,0
40416,0
40417,0
40418,0
40419,0
40420,0
40421,0
40422,0
40423,0
40424,0
40425,0
40426,0
40427,0
40428,0
40429,0
40430,0
40431,0
40432,0
40433,0
40434,0
40435,0
40436,0
40437,0
40438,0
40439,0
40440,0
40441,0
40442,0
40443,0
40444,0
40445,0
40446,1
40447,1
40448,1
40449,1
40450,1
40451,1
40452,1
40453,1
40454,1
40455,1
40456,1
40457,1
40458,1
40459,1
40460,1
40461,1
40462,1
40463,1
40464,1
40465,1
40466,1
40467,1
40468,1
40469,1
40470,1
40471,1
40472,1
40473,1
40474,1
40475,1
40476,1
40477,1
40478,1
40479,1
40480,1
40481,1
40482,1
40483,1
40484,1
40485,1
40486,1
40487,1
40488,1
40489,1
40490,1
40491,1
40492,1
40493,1
40494,1
40495,1
40496,1
40497,1
40498,1
40499,1
40500,1
40501,1
40502,1
40503,1
40504,1
40505,1
40506,1
40507,1
40508,1
40509,1
40510,1
40511,1
40512,1
40513,1
40514,1
40515,1
40516,1
40517,1
40518,1
40519,1
40520,1
40521,1
40522,1
40523,1
40524,1
40525,1
40526,1
40527,1
40528,1
40529,1
40530,1
40531,1
40532,1
40533,1
40534,1
40535,1
40536,1
40537,1
40538,1
40539,1
40540,1
40541,1
40542,1
40543,1
40544,1
40545,1
40546,1
40547,1
40548,1
40549,1
40550,1
40551,1
40552,1
40553,1
40554,1
40555,1
40556,1
40557,1
40558,1
40559,1
40560,1
40561,1
40562,1
40563,1
40564,1
40565,1
40566,1
40567,1
40568,1
40569,1
40570,1
40571,1
40572,1
40573,1
40574,1
40575,1
40576,1
40577,1
40578,1
40579,1
40580,1
40581,1
40582,1
40583,1
40584,1
40585,1
40586,1
40587,1
40588,1
40589,1
40590,1
40591,1
40592,1
40593,1
40594,1
40595,1
40596,1
40597,1
40598,1
40599,1
40600,1
40601,1
40602,1
40603,1
40604,1
40605,1
40606,1
40607,1
40608,1
40609,1
40610,1
40611,1
40612,1
40613,1
40614,1
40615,1
40616,1
40617,1
40618,1
40619,1
40620,1
40621,1
40622,1
40623,1
40624,1
40625,1
40626,1
40627,1
40628,1
40629,1
40630,1
40631,1
40632,1
40633,1
40634,1
40635,1
40636,1
40637,1
40638,1
40639,1
40640,1
40641,1
40642,1
40643,1
40644,1
40645,1
40646,1
40647,1
40648,1
40649,1
40650,1
40651,1
40652,1
40653,1
40654,1
40655,1
40656,1
40657,1
40658,1
40659,1
40660,1
40661,1
40662,1
40663,1
40664,1
40665,1
40666,1
40667,1
40668,1
40669,1
40670,1
40671,1
40672,1
40673,1
40674,1
40675,1
40676,1
40677,1
40678,1
40679,1
40680,1
40681,1
40682,1
40683,1
40684,1
40685,1
40686,1
40687,1
40688,1
40689,1
40690,1
40691,1
40692,1
40693,1
40694,1
40695,1
40696,1
40697,1
40698,1
40699,1
40700,1
40701,1
40702,1
40703,1
40704,1
40705,1
40706,1
40707,1
40708,1
40709,1
40710,1
40711,1
40712,1
40713,1
40714,1
40715,1
40716,1
40717,1
40718,1
40719,1
40720,1
40721,1
40722,1
40723,1
40724,1
40725,1
40726,1
40727,1
40728,1
40729,1
40730,1
40731,1
40732,1
40733,1
40734,1
40735,1
40736,1
40737,1
40738,1
40739,1
40740,1
40741,1
40742,1
40743,1
40744,1
40745,1
40746,1
40747,1
40748,1
40749,1
40750,1
40751,1
40752,1
40753,1
40754,1
40755,1
40756,1
40757,1
40758,1
40759,1
40760,1
40761,1
40762,1
40763,1
40764,1
40765,1
40766,1
40767,1
40768,1
40769,1
40770,1
40771,1
40772,1
40773,1
40774,1
40775,1
40776,1
40777,1
40778,1
40779,1
40780,1
40781,1
40782,1
40783,1
40784,1
40785,1
40786,1
40787,1
40788,1
40789,1
40790,1
40791,1
40792,1
40793,1
40794,1
40795,1
40796,1
40797,1
40798,1
40799,1
40800,1
40801,1
40802,1
40803,1
40804,1
40805,1
40806,1
40807,1
40808,1
40809,1
40810,1
40811,1
40812,1
40813,1
40814,1
40815,1
40816,1
40817,1
40818,1
40819,1
40820,1
40821,1
40822,1
40823,1
40824,1
40825,1
40826,1
40827,1
40828,1
40829,1
40830,1
40831,1
40832,1
40833,1
40834,1
40835,1
40836,1
40837,1
40838,1
40839,1
40840,1
40841,1
40842,1
40843,1
40844,1
40845,1
40846,1
40847,1
40848,1
40849,1
40850,1
40851,1
40852,1
40853,1
40854,1
40855,1
40856,1
40857,1
40858,1
40859,1
40860,1
40861,1
40862,1
40863,1
40864,1
40865,1
40866,1
40867,1
40868,1
40869,1
40870,1
40871,1
40872,1
40873,1
40874,1
40875,1
40876,1
40877,1
40878,1
40879,1
40880,1
40881,1
40882,1
40883,1
40884,1
40885,1
40886,1
40887,1
40888,1
40889,1
40890,1
40891,1
40892,1
40893,1
40894,1
40895,1
40896,1
40897,1
40898,1
40899,1
40900,1
40901,1
40902,1
40903,1
40904,1
40905,1
40906,1
40907,1
40908,1
40909,1
40910,1
40911,1
40912,1
40913,1
40914,1
40915,1
40916,1
40917,1
40918,1
40919,1
40920,1
40921,1
40922,1
40923,1
40924,1
40925,1
40926,1
40927,1
40928,1
40929,1
40930,1
40931,1
40932,1
40933,1
40934,1
40935,1
40936,1
40937,1
40938,1
40939,1
40940,1
40941,1
40942,1
40943,1
40944,1
40945,1
40946,1
40947,1
40948,1
40949,1
40950,1
40951,1
40952,1
40953,1
40954,1
40955,1
40956,1
40957,1
40958,1
40959,1
40960,1
40961,1
40962,1
40963,1
40964,1
40965,1
40966,1
40967,1
40968,1
40969,1
40970,1
40971,1
40972,1
40973,1
40974,1
40975,1
40976,1
40977,1
40978,1
40979,1
40980,1
40981,1
40982,1
40983,1
40984,1
40985,1
40986,1
40987,1
40988,1
40989,1
40990,1
40991,0
40992,0
40993,0
40994,0
40995,0
40996,0
40997,0
40998,0
40999,0
41000,0
41001,0
41002,0
41003,0
41004,0
41005,0
41006,0
41007,0
41008,0
41009,0
41010,0
41011,0
41012,0
41013,0
41014,0
41015,0
41016,0
41017,0
41018,0
41019,0
41020,0
41021,0
41022,0
41023,0
41024,0
41025,0
41026,0
41027,0
41028,0
41029,0
41030,0
41031,0
41032,0
41033,0
41034,0
41035,0
41036,0
41037,0
41038,0
41039,0
41040,0
41041,0
41042,0
41043,0
41044,0
41045,0
41046,0
41047,0
41048,0
41049,0
41050,0
41051,0
41052,0
41053,0
41054,0
41055,0
41056,0
41057,0
41058,0
41059,0
41060,0
41061,0
41062,0
41063,0
41064,0
41065,0
41066,0
41067,0
41068,1
41069,1
41070,1
41071,1
41072,1
41073,1
41074,1
41075,1
41076,1
41077,1
41078,1
41079,1
41080,1
41081,1
41082,1
41083,1
41084,1
41085,1
41086,1
41087,1
41088,1
41089,1
41090,1
41091,1
41092,1
41093,1
41094,1
41095,1
41096,1
41097,1
41098,1
41099,1
41100,1
41101,1
41102,1
41103,1
41104,1
41105,1
41106,1
41107,1
41108,1
41109,1
41110,1
41111,1
41112,1
41113,1
41114,1
41115,1
41116,1
41117,1
41118,1
41119,1
41120,1
41121,1
41122,1
41123,1
41124,1
41125,1
41126,1
41127,1
41128,1
41129,1
41130,1
41131,1
41132,1
41133,1
41134,1
41135,1
41136,1
41137,1
41138,1
41139,1
41140,1
41141,1
41142,1
41143,1
41144,1
41145,1
41146,1
41147,1
41148,1
41149,1
41150,1
41151,1
41152,1
41153,1
41154,1
41155,1
41156,1
41157,1
41158,1
41159,1
41160,1
41161,1
41162,1
41163,1
41164,1
41165,1
41166,1
41167,1
41168,1
41169,1
41170,1
41171,1
41172,1
41173,1
41174,1
41175,1
41176,1
41177,1
41178,1
41179,1
41180,1
41181,1
41182,1
41183,1
41184,1
41185,1
41186,1
41187,1
41188,1
41189,1
41190,1
41191,1
41192,1
41193,1
41194,1
41195,1
41196,1
41197,1
41198,1
41199,1
41200,1
41201,1
41202,1
41203,1
41204,1
41205,1
41206,1
41207,1
41208,1
41209,1
41210,1
41211,1
41212,1
41213,1
41214,1
41215,1
41216,1
41217,1
41218,1
41219,1
41220,1
41221,1
41222,1
41223,1
41224,1
41225,1
41226,1
41227,1
41228,1
41229,1
41230,1
41231,1
41232,1
41233,1
41234,1
41235,1
41236,1
41237,1
41238,1
41239,1
41240,1
41241,1
41242,1
41243,1
41244,1
41245,1
41246,1
41247,1
41248,1
41249,1
41250,1
41251,1
41252,1
41253,1
41254,1
41255,1
41256,1
41257,1
41258,1
41259,1
41260,1
41261,1
41262,1
41263,1
41264,1
41265,1
41266,1
41267,1
41268,1
41269,1
41270,1
41271,1
41272,1
41273,1
41274,1
41275,1
41276,1
41277,1
41278,1
41279,1
41280,1
41281,1
41282,1
41283,1
41284,1
41285,1
41286,1
41287,1
41288,1
41289,1
41290,1
41291,1
41292,1
41293,1
41294,1
41295,1
41296,1
41297,1
41298,1
41299,1
41300,1
41301,1
41302,1
41303,1
41304,1
41305,1
41306,1
41307,1
41308,1
41309,1
41310,1
41311,1
41312,1
41313,1
41314,1
41315,1
41316,1
41317,1
41318,1
41319,1
41320,1
41321,1
41322,1
41323,1
41324,1
41325,1
41326,1
41327,1
41328,1
41329,1
41330,1
41331,1
41332,1
41333,1
41334,1
41335,1
41336,1
41337,1
41338,1
41339,1
41340,1
41341,1
41342,1
41343,1
41344,1
41345,1
41346,1
41347,1
41348,1
41349,1
41350,1
41351,1
41352,1
41353,1
41354,1
41355,1
41356,1
41357,1
41358,1
41359,1
41360,1
41361,1
41362,1
41363,1
41364,1
41365,1
41366,1
41367,1
41368,1
41369,1
41370,1
41371,0
41372,0
41373,0
41374,0
41375,0
41376,0
41377,0
41378,0
41379,0
41380,0
41381,0
41382,0
41383,0
41384,0
41385,0
41386,0
41387,0
41388,0
41389,0
41390,0
41391,0
41392,0
41393,0
41394,0
41395,0
41396,0
41397,0
41398,0
41399,0
41400,0
41401,0
41402,0
41403,0
41404,0
41405,0
41406,0
41407,0
41408,0
41409,0
41410,0
41411,0
41412,0
41413,0
41414,0
41415,0
41416,0
41417,0
41418,0
41419,0
41420,0
41421,0
41422,0
41423,0
41424,0
41425,0
41426,0
41427,0
41428,0
41429,0
41430,0
41431,0
41432,0
41433,0
41434,0
41435,0
41436,0
41437,0
41438,0
41439,0
41440,0
41441,0
41442,0
41443,0
41444,0
41445,0
41446,0
41447,1
41448,1
41449,1
41450,1
41451,1
41452,1
41453,1
41454,1
41455,1
41456,1
41457,1
41458,1
41459,1
41460,1
41461,1
41462,1
41463,1
41464,1
41465,1
41466,1
41467,1
41468,1
41469,1
41470,1
41471,1
41472,1
41473,1
41474,1
41475,1
41476,1
41477,1
41478,1
41479,1
41480,1
41481,1
41482,1
41483,1
41484,1
41485,1
41486,1
41487,1
41488,1
41489,1
41490,1
41491,1
41492,1
41493,1
41494,1
41495,1
41496,1
41497,1
41498,1
41499,1
41500,1
41501,1
41502,1
41503,1
41504,1
41505,1
41506,1
41507,1
41508,1
41509,1
41510,1
41511,1
41512,1
41513,1
41514,1
41515,1
41516,1
41517,1
41518,1
41519,1
41520,1
41521,1
41522,1
41523,1
41524,1
41525,1
41526,1
41527,1
41528,1
41529,1
41530,1
41531,1
41532,1
41533,1
41534,1
41535,1
41536,1
41537,1
41538,1
41539,1
41540,1
41541,1
41542,1
41543,1
41544,1
41545,1
41546,1
41547,1
41548,1
41549,1
41550,1
41551,1
41552,1
41553,1
41554,1
41555,1
41556,1
41557,1
41558,1
41559,1
41560,1
41561,1
41562,1
41563,1
41564,1
41565,1
41566,1
41567,1
41568,1
41569,1
41570,1
41571,1
41572,1
41573,1
41574,1
41575,1
41576,1
41577,1
41578,1
41579,1
41580,1
41581,1
41582,1
41583,1
41584,1
41585,1
41586,1
41587,1
41588,1
41589,1
41590,1
41591,1
41592,1
41593,1
41594,1
41595,1
41596,1
41597,1
41598,1
41599,1
41600,1
41601,1
41602,1
41603,1
41604,1
41605,1
41606,1
41607,1
41608,1
41609,1
41610,1
41611,1
41612,1
41613,1
41614,1
41615,1
41616,1
41617,1
41618,1
41619,1
41620,1
41621,1
41622,1
41623,1
41624,1
41625,1
41626,1
41627,1
41628,1
41629,1
41630,1
41631,1
41632,1
41633,1
41634,1
41635,1
41636,1
41637,1
41638,1
41639,1
41640,1
41641,1
41642,1
41643,1
41644,1
41645,1
41646,1
41647,1
41648,1
41649,1
41650,1
41651,1
41652,1
41653,1
41654,1
41655,1
41656,1
41657,1
41658,1
41659,1
41660,1
41661,1
41662,1
41663,1
41664,1
41665,1
41666,1
41667,1
41668,1
41669,1
41670,1
41671,1
41672,1
41673,1
41674,1
41675,1
41676,1
41677,1
41678,1
41679,1
41680,1
41681,1
41682,1
41683,1
41684,1
41685,1
41686,1
41687,1
41688,1
41689,1
41690,1
41691,1
41692,1
41693,1
41694,1
41695,1
41696,1
41697,1
41698,1
41699,1
41700,1
41701,1
41702,1
41703,1
41704,1
41705,1
41706,1
41707,1
41708,1
41709,1
41710,1
41711,1
41712,1
41713,1
41714,1
41715,1
41716,1
41717,1
41718,1
41719,1
41720,1
41721,1
41722,1
41723,1
41724,1
41725,1
41726,1
41727,1
41728,1
41729,1
41730,1
41731,1
41732,1
41733,1
41734,1
41735,1
41736,1
41737,1
41738,1
41739,1
41740,1
41741,1
41742,1
41743,1
41744,1
41745,1
41746,1
41747,1
41748,1
41749,1
41750,0
41751,0
41752,0
41753,0
41754,0
41755,0
41756,0
41757,0
41758,0
41759,0
41760,0
41761,0
41762,0
41763,0
41764,0
41765,0
41766,0
41767,0
41768,0
41769,0
41770,0
41771,0
41772,0
41773,0
41774,0
41775,0
41776,0
41777,0
41778,0
41779,0
41780,0
41781,0
41782,0
41783,0
41784,0
41785,0
41786,0
41787,0
41788,0
41789,0
41790,0
41791,0
41792,0
41793,0
41794,0
41795,0
41796,0
41797,0
41798,0
41799,0
41800,0
41801,0
41802,0
41803,0
41804,0
41805,0
41806,0
41807,0
41808,0
41809,0
41810,0
41811,0
41812,0
41813,0
41814,0
41815,0
41816,0
41817,0
41818,0
41819,0
41820,0
41821,0
41822,0
41823,0
41824,0
41825,0
41826,1
41827,1
41828,1
41829,1
41830,1
41831,1
41832,1
41833,1
41834,1
41835,1
41836,1
41837,1
41838,1
41839,1
41840,1
41841,1
41842,1
41843,1
41844,1
41845,1
41846,1
41847,1
41848,1
41849,1
41850,1
41851,1
41852,1
41853,1
41854,1
41855,1
41856,1
41857,1
41858,1
41859,1
41860,1
41861,1
41862,1
41863,1
41864,1
41865,1
41866,1
41867,1
41868,1
41869,1
41870,1
41871,1
41872,1
41873,1
41874,1
41875,1
41876,1
41877,1
41878,1
41879,1
41880,1
41881,1
41882,1
41883,1
41884,1
41885,1
41886,1
41887,1
41888,1
41889,1
41890,1
41891,1
41892,1
41893,1
41894,1
41895,1
41896,1
41897,1
41898,1
41899,1
41900,1
41901,1
41902,0
41903,0
41904,0
41905,0
41906,0
41907,0
41908,0
41909,0
41910,0
41911,0
41912,0
41913,0
41914,0
41915,0
41916,0
41917,0
41918,0
41919,0
41920,0
41921,0
41922,0
41923,0
41924,0
41925,0
41926,0
41927,0
41928,0
41929,0
41930,0
41931,0
41932,0
41933,0
41934,0
41935,0
41936,0
41937,0
41938,0
41939,0
41940,0
41941,0
41942,0
41943,0
41944,0
41945,0
41946,0
41947,0
41948,0
41949,0
41950,0
41951,0
41952,0
41953,0
41954,0
41955,0
41956,0
41957,0
41958,0
41959,0
41960,0
41961,0
41962,0
41963,0
41964,0
41965,0
41966,0
41967,0
41968,0
41969,0
41970,0
41971,0
41972,0
41973,0
41974,0
41975,0
41976,0
41977,1
41978,1
41979,1
41980,1
41981,1
41982,1
41983,1
41984,1
41985,1
41986,1
41987,1
41988,1
41989,1
41990,1
41991,1
41992,1
41993,1
41994,1
41995,1
41996,1
41997,1
41998,1
41999,1
42000,1
42001,1
42002,1
42003,1
42004,1
42005,1
42006,1
42007,1
42008,1
42009,1
42010,1
42011,1
42012,1
42013,1
42014,1
42015,1
42016,1
42017,1
42018,1
42019,1
42020,1
42021,1
42022,1
42023,1
42024,1
42025,1
42026,1
42027,1
42028,1
42029,1
42030,1
42031,1
42032,1
42033,1
42034,1
42035,1
42036,1
42037,1
42038,1
42039,1
42040,1
42041,1
42042,1
42043,1
42044,1
42045,1
42046,1
42047,1
42048,1
42049,1
42050,1
42051,1
42052,1
42053,1
42054,1
42055,1
42056,1
42057,1
42058,1
42059,1
42060,1
42061,1
42062,1
42063,1
42064,1
42065,1
42066,1
42067,1
42068,1
42069,1
42070,1
42071,1
42072,1
42073,1
42074,1
42075,1
42076,1
42077,1
42078,1
42079,1
42080,1
42081,1
42082,1
42083,1
42084,1
42085,1
42086,1
42087,1
42088,1
42089,1
42090,1
42091,1
42092,1
42093,1
42094,1
42095,1
42096,1
42097,1
42098,1
42099,1
42100,1
42101,1
42102,1
42103,1
42104,1
42105,1
42106,1
42107,1
42108,1
42109,1
42110,1
42111,1
42112,1
42113,1
42114,1
42115,1
42116,1
42117,1
42118,1
42119,1
42120,1
42121,1
42122,1
42123,1
42124,1
42125,1
42126,1
42127,1
42128,1
42129,1
42130,1
42131,0
42132,0
42133,0
42134,0
42135,0
42136,0
42137,0
42138,0
42139,0
42140,0
42141,0
42142,0
42143,0
42144,0
42145,0
42146,0
42147,0
42148,0
42149,0
42150,0
42151,0
42152,0
42153,0
42154,0
42155,0
42156,0
42157,0
42158,0
42159,0
42160,0
42161,0
42162,0
42163,0
42164,0
42165,0
42166,0
42167,0
42168,0
42169,0
42170,0
42171,0
42172,0
42173,0
42174,0
42175,0
42176,0
42177,0
42178,0
42179,0
42180,0
42181,0
42182,0
42183,0
42184,0
42185,0
42186,0
42187,0
42188,0
42189,0
42190,0
42191,0
42192,0
42193,0
42194,0
42195,0
42196,0
42197,0
42198,0
42199,0
42200,1
42201,1
42202,1
42203,1
42204,1
42205,1
42206,1
42207,1
42208,1
42209,1
42210,1
42211,1
42212,1
42213,1
42214,1
42215,1
42216,1
42217,1
42218,1
42219,1
42220,1
42221,1
42222,1
42223,1
42224,1
42225,1
42226,1
42227,1
42228,1
42229,1
42230,1
42231,1
42232,1
42233,1
42234,1
42235,1
42236,1
42237,1
42238,1
42239,1
42240,1
42241,1
42242,1
42243,1
42244,1
42245,1
42246,1
42247,1
42248,1
42249,1
42250,1
42251,1
42252,1
42253,1
42254,1
42255,1
42256,1
42257,1
42258,1
42259,1
42260,1
42261,1
42262,1
42263,1
42264,1
42265,1
42266,1
42267,1
42268,1
42269,1
42270,1
42271,1
42272,1
42273,1
42274,1
42275,1
42276,1
42277,1
42278,1
42279,1
42280,1
42281,1
42282,1
42283,1
42284,1
42285,1
42286,1
42287,1
42288,1
42289,1
42290,1
42291,1
42292,1
42293,1
42294,1
42295,1
42296,1
42297,1
42298,1
42299,1
42300,1
42301,1
42302,1
42303,1
42304,1
42305,1
42306,1
42307,1
42308,1
42309,1
42310,1
42311,1
42312,1
42313,1
42314,1
42315,1
42316,1
42317,1
42318,1
42319,1
42320,1
42321,1
42322,1
42323,1
42324,1
42325,1
42326,1
42327,1
42328,1
42329,1
42330,1
42331,1
42332,1
42333,1
42334,1
42335,1
42336,1
42337,1
42338,1
42339,1
42340,1
42341,1
42342,1
42343,1
42344,1
42345,1
42346,1
42347,1
42348,1
42349,1
42350,1
42351,1
42352,1
42353,1
42354,1
42355,1
42356,1
42357,1
42358,1
42359,1
42360,1
42361,1
42362,1
42363,1
42364,1
42365,1
42366,1
42367,1
42368,1
42369,1
42370,1
42371,1
42372,1
42373,1
42374,1
42375,1
42376,1
42377,1
42378,1
42379,1
42380,1
42381,1
42382,1
42383,1
42384,1
42385,1
42386,1
42387,1
42388,1
42389,1
42390,1
42391,1
42392,1
42393,1
42394,1
42395,1
42396,1
42397,1
42398,1
42399,1
42400,1
42401,1
42402,1
42403,1
42404,1
42405,1
42406,1
42407,1
42408,1
42409,1
42410,1
42411,1
42412,1
42413,1
42414,1
42415,1
42416,1
42417,1
42418,1
42419,1
42420,1
42421,1
42422,1
42423,1
42424,1
42425,1
42426,1
42427,1
42428,1
42429,1
42430,1
42431,1
42432,1
42433,1
42434,1
42435,1
42436,1
42437,1
42438,1
42439,1
42440,1
42441,1
42442,1
42443,1
42444,1
42445,1
42446,1
42447,1
42448,1
42449,1
42450,1
42451,1
42452,1
42453,1
42454,1
42455,1
42456,1
42457,1
42458,1
42459,1
42460,1
42461,1
42462,1
42463,1
42464,1
42465,1
42466,1
42467,1
42468,1
42469,1
42470,1
42471,1
42472,1
42473,1
42474,1
42475,1
42476,1
42477,1
42478,1
42479,1
42480,1
42481,1
42482,1
42483,1
42484,1
42485,1
42486,1
42487,1
42488,1
42489,1
42490,1
42491,1
42492,1
42493,1
42494,1
42495,1
42496,1
42497,1
42498,1
42499,1
42500,1
42501,1
42502,1
42503,1
42504,1
42505,1
42506,1
42507,1
42508,1
42509,1
42510,1
42511,1
42512,1
42513,1
42514,1
42515,1
42516,1
42517,1
42518,1
42519,1
42520,1
42521,1
42522,1
42523,1
42524,1
42525,1
42526,1
42527,1
42528,1
42529,1
42530,1
42531,1
42532,1
42533,1
42534,1
42535,1
42536,1
42537,1
42538,1
42539,1
42540,1
42541,1
42542,1
42543,1
42544,1
42545,1
42546,1
42547,1
42548,1
42549,1
42550,1
42551,1
42552,1
42553,1
42554,1
42555,1
42556,1
42557,1
42558,1
42559,1
42560,1
42561,1
42562,1
42563,1
42564,1
42565,1
42566,1
42567,1
42568,1
42569,1
42570,1
42571,1
42572,1
42573,1
42574,1
42575,1
42576,1
42577,1
42578,1
42579,1
42580,1
42581,1
42582,1
42583,1
42584,1
42585,1
42586,1
42587,1
42588,1
42589,1
42590,1
42591,1
42592,1
42593,1
42594,1
42595,1
42596,1
42597,1
42598,1
42599,1
42600,1
42601,1
42602,1
42603,1
42604,1
42605,1
42606,1
42607,1
42608,1
42609,1
42610,1
42611,1
42612,1
42613,1
42614,1
42615,1
42616,1
42617,1
42618,1
42619,1
42620,1
42621,1
42622,1
42623,1
42624,1
42625,1
42626,1
42627,1
42628,1
42629,1
42630,1
42631,1
42632,1
42633,1
42634,1
42635,1
42636,1
42637,1
42638,1
42639,1
42640,1
42641,1
42642,1
42643,1
42644,1
42645,1
42646,1
42647,1
42648,1
42649,0
42650,0
42651,0
42652,0
42653,0
42654,0
42655,0
42656,0
42657,0
42658,0
42659,0
42660,0
42661,0
42662,0
42663,0
42664,0
42665,0
42666,0
42667,0
42668,0
42669,0
42670,0
42671,0
42672,0
42673,0
42674,0
42675,0
42676,0
42677,0
42678,0
42679,0
42680,0
42681,0
42682,0
42683,0
42684,0
42685,0
42686,0
42687,0
42688,0
42689,0
42690,0
42691,0
42692,0
42693,0
42694,0
42695,0
42696,0
42697,0
42698,0
42699,0
42700,0
42701,0
42702,0
42703,0
42704,0
42705,0
42706,0
42707,0
42708,0
42709,0
42710,0
42711,0
42712,0
42713,0
42714,0
42715,0
42716,0
42717,0
42718,0
42719,1
42720,1
42721,1
42722,1
42723,1
42724,1
42725,1
42726,1
42727,1
42728,1
42729,1
42730,1
42731,1
42732,1
42733,1
42734,1
42735,1
42736,1
42737,1
42738,1
42739,1
42740,1
42741,1
42742,1
42743,1
42744,1
42745,1
42746,1
42747,1
42748,1
42749,1
42750,1
42751,1
42752,1
42753,1
42754,1
42755,1
42756,1
42757,1
42758,1
42759,1
42760,1
42761,1
42762,1
42763,1
42764,1
42765,1
42766,1
42767,1
42768,1
42769,1
42770,1
42771,1
42772,1
42773,1
42774,1
42775,1
42776,1
