index_oligo,OHE_pos4_A
31992,0
31993,0
31994,1
31995,0
31996,0
31997,1
31998,0
31999,0
32000,1
32001,0
32002,0
32003,0
32004,1
32005,0
32006,1
32007,0
32008,0
32009,0
32010,1
32011,1
32012,0
32013,0
32014,0
32015,0
32016,0
32017,0
32018,1
32019,1
32020,0
32021,0
32022,0
32023,0
32024,1
32025,0
32026,0
32027,0
32028,0
32029,0
32030,0
32031,0
32032,0
32033,0
32034,0
32035,1
32036,0
32037,0
32038,1
32039,0
32040,0
32041,0
32042,0
32043,0
32044,0
32045,1
32046,0
32047,0
32048,0
32049,0
32050,0
32051,1
32052,0
32053,0
32054,0
32055,0
32056,0
32057,0
32058,0
32059,0
32060,1
32061,1
32062,0
32063,0
32064,1
32065,1
32066,0
32067,0
32068,1
32069,1
32070,0
32071,0
32072,0
32073,0
32074,1
32075,0
32076,0
32077,0
32078,1
32079,0
32080,0
32081,0
32082,0
32083,0
32084,1
32085,1
32086,1
32087,0
32088,1
32089,0
32090,1
32091,0
32092,0
32093,1
32094,1
32095,0
32096,0
32097,0
32098,0
32099,0
32100,1
32101,0
32102,0
32103,1
32104,0
32105,0
32106,0
32107,0
32108,0
32109,0
32110,0
32111,0
32112,0
32113,0
32114,1
32115,0
32116,0
32117,0
32118,1
32119,1
32120,0
32121,1
32122,0
32123,1
32124,0
32125,0
32126,0
32127,0
32128,1
32129,0
32130,0
32131,0
32132,1
32133,0
32134,1
32135,1
32136,0
32137,0
32138,0
32139,0
32140,0
32141,0
32142,0
32143,1
32144,1
32145,1
32146,0
32147,1
32148,1
32149,0
32150,0
32151,1
32152,1
32153,0
32154,1
32155,0
32156,0
32157,0
32158,0
32159,0
32160,0
32161,0
32162,0
32163,0
32164,1
32165,0
32166,0
32167,0
32168,0
32169,0
32170,0
32171,0
32172,0
32173,0
32174,0
32175,0
32176,0
32177,1
32178,0
32179,0
32180,0
32181,1
32182,0
32183,0
32184,0
32185,0
32186,0
32187,0
32188,0
32189,1
32190,1
32191,0
32192,0
32193,0
32194,0
32195,1
32196,0
32197,1
32198,0
32199,0
32200,0
32201,0
32202,1
32203,1
32204,1
32205,0
32206,0
32207,0
32208,0
32209,0
32210,0
32211,0
32212,0
32213,1
32214,1
32215,0
32216,0
32217,1
32218,1
32219,0
32220,1
32221,0
32222,0
32223,0
32224,1
32225,0
32226,0
32227,1
32228,1
32229,0
32230,1
32231,0
32232,0
32233,1
32234,0
32235,1
32236,0
32237,0
32238,0
32239,0
32240,0
32241,0
32242,1
32243,0
32244,0
32245,0
32246,0
32247,0
32248,0
32249,0
32250,0
32251,0
32252,0
32253,0
32254,0
32255,0
32256,0
32257,0
32258,1
32259,0
32260,1
32261,0
32262,0
32263,0
32264,0
32265,1
32266,1
32267,0
32268,1
32269,0
32270,1
32271,0
32272,0
32273,0
32274,0
32275,0
32276,1
32277,0
32278,1
32279,0
32280,0
32281,0
32282,1
32283,0
32284,0
32285,0
32286,0
32287,0
32288,1
32289,1
32290,0
32291,1
32292,1
32293,0
32294,0
32295,0
32296,0
32297,0
32298,0
32299,0
32300,0
32301,0
32302,0
32303,1
32304,1
32305,1
32306,0
32307,1
32308,0
32309,0
32310,0
32311,1
32312,1
32313,0
32314,0
32315,0
32316,1
32317,0
32318,1
32319,1
32320,0
32321,0
32322,0
32323,1
32324,0
32325,0
32326,0
32327,1
32328,0
32329,0
32330,0
32331,0
32332,1
32333,1
32334,0
32335,0
32336,1
32337,1
32338,0
32339,0
32340,0
32341,1
32342,0
32343,0
32344,0
32345,0
32346,0
32347,0
32348,1
32349,0
32350,0
32351,1
32352,0
32353,0
32354,0
32355,0
32356,0
32357,0
32358,0
32359,0
32360,0
32361,0
32362,0
32363,0
32364,1
32365,0
32366,0
32367,0
32368,0
32369,1
32370,0
32371,1
32372,0
32373,0
32374,0
32375,1
32376,0
32377,1
32378,0
32379,0
32380,0
32381,0
32382,0
32383,0
32384,0
32385,0
32386,1
32387,0
32388,0
32389,0
32390,0
32391,1
32392,1
32393,1
32394,0
32395,1
32396,0
32397,0
32398,1
32399,0
32400,1
32401,0
32402,0
32403,1
32404,0
32405,1
32406,1
32407,0
32408,0
32409,0
32410,0
32411,0
32412,0
32413,1
32414,1
32415,0
32416,0
32417,1
32418,1
32419,1
32420,0
32421,0
32422,0
32423,0
32424,1
32425,0
32426,1
32427,0
32428,0
32429,0
32430,0
32431,1
32432,0
32433,0
32434,1
32435,0
32436,0
32437,0
32438,0
32439,0
32440,0
32441,0
32442,0
32443,1
32444,0
32445,0
32446,1
32447,1
32448,0
32449,0
32450,1
32451,0
32452,0
32453,0
32454,0
32455,0
32456,1
32457,0
32458,0
32459,0
32460,0
32461,0
32462,1
32463,0
32464,0
32465,0
32466,0
32467,0
32468,1
32469,0
32470,0
32471,0
32472,1
32473,1
32474,1
32475,0
32476,1
32477,0
32478,0
32479,0
32480,1
32481,0
32482,0
32483,1
32484,0
32485,0
32486,1
32487,0
32488,0
32489,1
32490,0
32491,0
32492,0
32493,1
32494,0
32495,0
32496,0
32497,0
32498,0
32499,0
32500,0
32501,0
32502,0
32503,0
32504,1
32505,0
32506,0
32507,1
32508,0
32509,0
32510,1
32511,0
32512,1
32513,0
32514,0
32515,0
32516,0
32517,0
32518,0
32519,0
32520,0
32521,0
32522,0
32523,0
32524,0
32525,1
32526,0
32527,1
32528,0
32529,0
32530,0
32531,0
32532,0
32533,0
32534,1
32535,0
32536,1
32537,0
32538,1
32539,0
32540,1
32541,0
32542,1
32543,1
32544,0
32545,0
32546,0
32547,0
32548,1
32549,0
32550,1
32551,0
32552,0
32553,0
32554,0
32555,0
32556,0
32557,1
32558,0
32559,1
32560,1
32561,0
32562,0
32563,0
32564,1
32565,0
32566,0
32567,0
32568,1
32569,1
32570,1
32571,0
32572,1
32573,0
32574,0
32575,0
32576,0
32577,0
32578,0
32579,0
32580,1
32581,1
32582,0
32583,0
32584,0
32585,0
32586,1
32587,1
32588,0
32589,1
32590,0
32591,0
32592,0
32593,1
32594,0
32595,1
32596,0
32597,0
32598,0
32599,0
32600,0
32601,0
32602,1
32603,1
32604,0
32605,0
32606,0
32607,0
32608,0
32609,0
32610,1
32611,0
32612,0
32613,0
32614,1
32615,1
32616,0
32617,0
32618,1
32619,1
32620,0
32621,0
32622,1
32623,0
32624,0
32625,1
32626,0
32627,0
32628,0
32629,1
32630,0
32631,0
32632,0
32633,0
32634,1
32635,0
32636,0
32637,0
32638,0
32639,0
32640,0
32641,1
32642,0
32643,0
32644,0
32645,0
32646,0
32647,1
32648,0
32649,0
32650,0
32651,0
32652,1
32653,0
32654,0
32655,0
32656,0
32657,0
32658,1
32659,0
32660,0
32661,1
32662,0
32663,0
32664,0
32665,1
32666,0
32667,1
32668,0
32669,0
32670,0
32671,0
32672,0
32673,1
32674,0
32675,1
32676,0
32677,1
32678,0
32679,0
32680,0
32681,0
32682,1
32683,0
32684,0
32685,0
32686,0
32687,0
32688,1
32689,1
32690,1
32691,0
32692,0
32693,0
32694,1
32695,1
32696,1
32697,0
32698,0
32699,0
32700,1
32701,1
32702,0
32703,0
32704,0
32705,0
32706,0
32707,0
32708,1
32709,0
32710,0
32711,0
32712,0
32713,0
32714,0
32715,0
32716,0
32717,1
32718,0
32719,0
32720,0
32721,1
32722,0
32723,0
32724,1
32725,0
32726,0
32727,0
32728,0
32729,0
32730,1
32731,0
32732,1
32733,0
32734,0
32735,1
32736,1
32737,0
32738,0
32739,0
32740,0
32741,0
32742,0
32743,0
32744,1
32745,0
32746,0
32747,0
32748,1
32749,0
32750,0
32751,1
32752,0
32753,0
32754,0
32755,0
32756,0
32757,1
32758,0
32759,0
32760,0
32761,0
32762,1
32763,1
32764,1
32765,1
32766,0
32767,1
32768,0
32769,1
32770,1
32771,0
32772,0
32773,1
32774,1
32775,0
32776,0
32777,1
32778,1
32779,1
32780,0
32781,1
32782,0
32783,0
32784,0
32785,0
32786,0
32787,1
32788,0
32789,1
32790,0
32791,0
32792,1
32793,0
32794,0
32795,0
32796,0
32797,0
32798,1
32799,0
32800,0
32801,0
32802,1
32803,1
32804,1
32805,0
32806,0
32807,0
32808,0
32809,0
32810,0
32811,1
32812,1
32813,0
32814,0
32815,1
32816,0
32817,1
32818,0
32819,0
32820,1
32821,0
32822,0
32823,0
32824,1
32825,0
32826,0
32827,0
32828,1
32829,0
32830,0
32831,0
32832,0
32833,0
32834,1
32835,0
32836,1
32837,1
32838,0
32839,0
32840,1
32841,1
32842,1
32843,1
32844,0
32845,1
32846,1
32847,0
32848,0
32849,0
32850,0
32851,0
32852,0
32853,0
32854,0
32855,0
32856,0
32857,0
32858,0
32859,0
32860,0
32861,0
32862,1
32863,0
32864,1
32865,0
32866,0
32867,0
32868,0
32869,0
32870,1
32871,0
32872,0
32873,0
32874,0
32875,0
32876,0
32877,1
32878,0
32879,0
32880,1
32881,0
32882,0
32883,0
32884,0
32885,0
32886,0
32887,1
32888,0
32889,0
32890,0
32891,0
32892,1
32893,0
32894,1
32895,0
32896,0
32897,0
32898,1
32899,0
32900,0
32901,1
32902,0
32903,0
32904,0
32905,1
32906,0
32907,0
32908,0
32909,0
32910,0
32911,0
32912,0
32913,0
32914,0
32915,0
32916,0
32917,0
32918,0
32919,0
32920,0
32921,0
32922,0
32923,0
32924,0
32925,0
32926,0
32927,1
32928,0
32929,0
32930,0
32931,0
32932,1
32933,1
32934,0
32935,0
32936,0
32937,0
32938,0
32939,0
32940,1
32941,1
32942,0
32943,0
32944,0
32945,0
32946,1
32947,0
32948,0
32949,0
32950,0
32951,1
32952,1
32953,1
32954,1
32955,1
32956,0
32957,1
32958,0
32959,0
32960,0
32961,0
32962,1
32963,0
32964,1
32965,0
32966,0
32967,0
32968,0
32969,0
32970,0
32971,0
32972,1
32973,0
32974,0
32975,0
32976,1
32977,0
32978,0
32979,0
32980,0
32981,0
32982,0
32983,0
32984,0
32985,0
32986,0
32987,0
32988,0
32989,1
32990,0
32991,0
32992,0
32993,0
32994,0
32995,0
32996,0
32997,0
32998,0
32999,0
33000,1
33001,1
33002,1
33003,0
33004,1
33005,0
33006,1
33007,0
33008,0
33009,0
33010,0
33011,0
33012,0
33013,0
33014,0
33015,0
33016,1
33017,0
33018,0
33019,1
33020,0
33021,0
33022,1
33023,0
33024,0
33025,0
33026,0
33027,0
33028,1
33029,1
33030,0
33031,0
33032,0
33033,0
33034,1
33035,0
33036,0
33037,0
33038,0
33039,0
33040,1
33041,1
33042,1
33043,0
33044,0
33045,0
33046,0
33047,0
33048,1
33049,0
33050,1
33051,0
33052,0
33053,0
33054,0
33055,1
33056,0
33057,0
33058,0
33059,0
33060,0
33061,1
33062,0
33063,0
33064,0
33065,0
33066,0
33067,0
33068,0
33069,1
33070,0
33071,0
33072,0
33073,1
33074,1
33075,0
33076,0
33077,0
33078,0
33079,0
33080,0
33081,0
33082,0
33083,1
33084,0
33085,0
33086,0
33087,0
33088,0
33089,0
33090,0
33091,0
33092,0
33093,0
33094,0
33095,0
33096,0
33097,1
33098,0
33099,0
33100,1
33101,1
33102,0
33103,0
33104,0
33105,0
33106,0
33107,0
33108,0
33109,0
33110,1
33111,0
33112,0
33113,0
33114,0
33115,1
33116,1
33117,0
33118,0
33119,0
33120,0
33121,0
33122,0
33123,0
33124,0
33125,0
33126,0
33127,0
33128,0
33129,0
33130,0
33131,0
33132,0
33133,0
33134,0
33135,1
33136,0
33137,0
33138,0
33139,0
33140,1
33141,0
33142,0
33143,0
33144,0
33145,1
33146,0
33147,0
33148,1
33149,0
33150,0
33151,0
33152,1
33153,0
33154,0
33155,0
33156,0
33157,1
33158,0
33159,0
33160,1
33161,0
33162,0
33163,0
33164,0
33165,0
33166,0
33167,0
33168,0
33169,0
33170,0
33171,0
33172,1
33173,1
33174,0
33175,0
33176,0
33177,0
33178,0
33179,0
33180,0
33181,0
33182,0
33183,0
33184,0
33185,0
33186,1
33187,1
33188,0
33189,0
33190,1
33191,1
33192,0
33193,0
33194,0
33195,0
33196,0
33197,0
33198,1
33199,1
33200,0
33201,0
33202,0
33203,0
33204,0
33205,0
33206,1
33207,1
33208,0
33209,0
33210,1
33211,1
33212,0
33213,0
33214,0
33215,0
33216,0
33217,0
33218,0
33219,0
33220,0
33221,0
33222,1
33223,1
33224,1
33225,1
33226,0
33227,0
33228,1
33229,1
33230,1
33231,1
33232,0
33233,0
33234,1
33235,1
33236,0
33237,0
33238,0
33239,0
33240,0
33241,0
33242,0
33243,0
33244,0
33245,0
33246,0
33247,0
33248,0
33249,0
33250,0
33251,0
33252,1
33253,1
33254,0
33255,0
33256,0
33257,0
33258,1
33259,0
33260,0
33261,0
33262,0
33263,0
33264,0
33265,0
33266,0
33267,0
33268,0
33269,1
33270,0
33271,1
33272,1
33273,0
33274,1
33275,0
33276,0
33277,1
33278,0
33279,0
33280,1
33281,0
33282,0
33283,1
33284,0
33285,0
33286,0
33287,1
33288,1
33289,1
33290,0
33291,0
33292,0
33293,0
33294,0
33295,0
33296,1
33297,0
33298,1
33299,1
33300,0
33301,0
33302,1
33303,0
33304,0
33305,1
33306,0
33307,0
33308,1
33309,0
33310,1
33311,0
33312,0
33313,0
33314,0
33315,0
33316,0
33317,1
33318,1
33319,0
33320,1
33321,1
33322,0
33323,1
33324,1
33325,0
33326,0
33327,0
33328,0
33329,1
33330,0
33331,0
33332,0
33333,0
33334,0
33335,0
33336,0
33337,1
33338,0
33339,0
33340,1
33341,1
33342,0
33343,1
33344,1
33345,0
33346,0
33347,0
33348,1
33349,0
33350,0
33351,0
33352,0
33353,0
33354,0
33355,0
33356,1
33357,0
33358,0
33359,0
33360,0
33361,1
33362,0
33363,1
33364,1
33365,0
33366,0
33367,0
33368,0
33369,0
33370,0
33371,1
33372,0
33373,0
33374,0
33375,1
33376,0
33377,1
33378,0
33379,1
33380,1
33381,0
33382,0
33383,1
33384,0
33385,0
33386,1
33387,1
33388,0
33389,1
33390,0
33391,0
33392,1
33393,0
33394,1
33395,0
33396,0
33397,0
33398,0
33399,0
33400,0
33401,1
33402,1
33403,1
33404,0
33405,1
33406,0
33407,1
33408,0
33409,0
33410,1
33411,0
33412,1
33413,0
33414,0
33415,0
33416,0
33417,1
33418,0
33419,0
33420,0
33421,0
33422,1
33423,0
33424,0
33425,1
33426,1
33427,0
33428,0
33429,0
33430,1
33431,0
33432,1
33433,0
33434,1
33435,1
33436,0
33437,0
33438,0
33439,0
33440,0
33441,0
33442,1
33443,0
33444,0
33445,0
33446,1
33447,0
33448,0
33449,1
33450,1
33451,1
33452,1
33453,1
33454,0
33455,1
33456,1
33457,1
33458,1
33459,0
33460,0
33461,0
33462,1
33463,0
33464,1
33465,1
33466,0
33467,0
33468,1
33469,1
33470,0
33471,0
33472,0
33473,0
33474,0
33475,1
33476,0
33477,0
33478,1
33479,1
33480,1
33481,1
33482,1
33483,1
33484,0
33485,0
33486,1
33487,0
33488,0
33489,0
33490,1
33491,1
33492,0
33493,0
33494,0
33495,0
33496,1
33497,0
33498,0
33499,0
33500,0
33501,1
33502,0
33503,0
33504,1
33505,0
33506,1
33507,1
33508,1
33509,0
33510,0
33511,0
33512,0
33513,1
33514,0
33515,0
33516,0
33517,0
33518,1
33519,0
33520,1
33521,0
33522,0
33523,0
33524,1
33525,0
33526,1
33527,0
33528,0
33529,0
33530,1
33531,1
33532,0
33533,0
33534,1
33535,0
33536,1
33537,0
33538,1
33539,1
33540,1
33541,0
33542,1
33543,0
33544,1
33545,1
33546,0
33547,1
33548,0
33549,0
33550,0
33551,0
33552,0
33553,0
33554,0
33555,0
33556,0
33557,0
33558,1
33559,1
33560,0
33561,0
33562,0
33563,1
33564,1
33565,0
33566,1
33567,1
33568,0
33569,0
33570,1
33571,0
33572,1
33573,1
33574,0
33575,1
33576,0
33577,0
33578,0
33579,0
33580,1
33581,1
33582,1
33583,0
33584,1
33585,0
33586,0
33587,0
33588,0
33589,0
33590,0
33591,1
33592,1
33593,1
33594,1
33595,1
33596,1
33597,0
33598,0
33599,0
33600,0
33601,0
33602,0
33603,0
33604,0
33605,0
33606,0
33607,0
33608,0
33609,0
33610,0
33611,0
33612,0
33613,0
33614,0
33615,1
33616,1
33617,1
33618,0
33619,0
33620,0
33621,0
33622,0
33623,0
33624,0
33625,0
33626,0
33627,1
33628,1
33629,1
33630,0
33631,1
33632,1
33633,0
33634,1
33635,0
33636,0
33637,1
33638,1
33639,0
33640,0
33641,0
33642,1
33643,0
33644,1
33645,1
33646,0
33647,1
33648,0
33649,0
33650,0
33651,1
33652,0
33653,0
33654,1
33655,0
33656,0
33657,0
33658,0
33659,0
33660,0
33661,0
33662,0
33663,1
33664,0
33665,1
33666,0
33667,0
33668,0
33669,1
33670,1
33671,0
33672,1
33673,0
33674,0
33675,1
33676,0
33677,0
33678,0
33679,0
33680,0
33681,1
33682,0
33683,0
33684,0
33685,1
33686,1
33687,1
33688,0
33689,0
33690,0
33691,1
33692,0
33693,1
33694,1
33695,0
33696,0
33697,0
33698,0
33699,1
33700,0
33701,0
33702,0
33703,0
33704,1
33705,1
33706,0
33707,0
33708,0
33709,0
33710,0
33711,1
33712,1
33713,1
33714,1
33715,0
33716,0
33717,0
33718,0
33719,0
33720,1
33721,0
33722,0
33723,0
33724,1
33725,0
33726,0
33727,1
33728,0
33729,0
33730,0
33731,0
33732,1
33733,0
33734,0
33735,0
33736,1
33737,0
33738,0
33739,0
33740,0
33741,0
33742,0
33743,0
33744,0
33745,0
33746,1
33747,0
33748,0
33749,1
33750,0
33751,0
33752,0
33753,0
33754,0
33755,0
33756,0
33757,0
33758,0
33759,0
33760,0
33761,1
33762,0
33763,0
33764,1
33765,0
33766,0
33767,0
33768,0
33769,0
33770,0
33771,0
33772,0
33773,0
33774,0
33775,0
33776,0
33777,1
33778,0
33779,0
33780,1
33781,0
33782,0
33783,0
33784,1
33785,0
33786,0
33787,1
33788,0
33789,0
33790,1
33791,0
33792,1
33793,0
33794,1
33795,0
33796,0
33797,0
33798,0
33799,0
33800,1
33801,1
33802,0
33803,0
33804,0
33805,0
33806,0
33807,0
33808,0
33809,0
33810,0
33811,0
33812,1
33813,1
33814,0
33815,0
33816,0
33817,0
33818,0
33819,1
33820,0
33821,0
33822,1
33823,0
33824,0
33825,1
33826,0
33827,0
33828,0
33829,0
33830,1
33831,0
33832,0
33833,1
33834,0
33835,0
33836,0
33837,0
33838,0
33839,0
33840,0
33841,1
33842,1
33843,0
33844,1
33845,0
33846,0
33847,0
33848,0
33849,0
33850,0
33851,0
33852,0
33853,0
33854,0
33855,0
33856,1
33857,1
33858,0
33859,0
33860,0
33861,1
33862,0
33863,0
33864,0
33865,1
33866,0
33867,0
33868,0
33869,0
33870,0
33871,0
33872,0
33873,0
33874,0
33875,0
33876,0
33877,0
33878,0
33879,0
33880,0
33881,0
33882,0
33883,0
33884,0
33885,0
33886,0
33887,0
33888,0
33889,0
33890,0
33891,0
33892,0
33893,0
33894,1
33895,1
33896,1
33897,0
33898,1
33899,1
33900,0
33901,1
33902,0
33903,1
33904,1
33905,0
33906,1
33907,0
33908,0
33909,0
33910,0
33911,0
33912,0
33913,0
33914,0
33915,0
33916,1
33917,0
33918,0
33919,0
33920,1
33921,0
33922,0
33923,0
33924,0
33925,0
33926,0
33927,0
33928,1
33929,0
33930,1
33931,0
33932,0
33933,0
33934,1
33935,0
33936,1
33937,0
33938,0
33939,0
33940,0
33941,0
33942,0
33943,0
33944,0
33945,0
33946,0
33947,0
33948,0
33949,0
33950,0
33951,0
33952,0
33953,0
33954,0
33955,0
33956,1
33957,0
33958,1
33959,0
33960,0
33961,0
33962,0
33963,0
33964,0
33965,0
33966,0
33967,0
33968,0
33969,0
33970,0
33971,0
33972,0
33973,0
33974,0
33975,0
33976,0
33977,0
33978,0
33979,0
33980,0
33981,0
33982,0
33983,0
33984,0
33985,0
33986,0
33987,0
33988,0
33989,0
33990,0
33991,0
33992,0
33993,0
33994,0
33995,0
33996,0
33997,0
33998,0
33999,1
34000,0
34001,0
34002,0
34003,1
34004,0
34005,0
34006,0
34007,0
34008,0
34009,0
34010,0
34011,0
34012,0
34013,0
34014,0
34015,1
34016,0
34017,1
34018,0
34019,0
34020,0
34021,1
34022,1
34023,1
34024,1
34025,1
34026,0
34027,0
34028,0
34029,0
34030,0
34031,1
34032,0
34033,1
34034,0
34035,0
34036,0
34037,0
34038,0
34039,1
34040,1
34041,0
34042,1
34043,1
34044,0
34045,0
34046,0
34047,1
34048,1
34049,0
34050,1
34051,0
34052,1
34053,0
34054,1
34055,1
34056,0
34057,0
34058,0
34059,1
34060,0
34061,1
34062,0
34063,0
34064,1
34065,0
34066,1
34067,1
34068,0
34069,0
34070,0
34071,1
34072,0
34073,0
34074,1
34075,1
34076,1
34077,1
34078,1
34079,0
34080,0
34081,0
34082,0
34083,0
34084,0
34085,0
34086,1
34087,0
34088,0
34089,0
34090,0
34091,0
34092,0
34093,0
34094,0
34095,0
34096,1
34097,0
34098,0
34099,0
34100,0
34101,0
34102,1
34103,0
34104,0
34105,0
34106,1
34107,0
34108,0
34109,0
34110,0
34111,0
34112,0
34113,0
34114,0
34115,1
34116,0
34117,0
34118,0
34119,1
34120,1
34121,0
34122,0
34123,1
34124,0
34125,0
34126,1
34127,0
34128,0
34129,0
34130,0
34131,1
34132,0
34133,0
34134,0
34135,1
34136,1
34137,0
34138,1
34139,0
34140,0
34141,1
34142,0
34143,0
34144,0
34145,0
34146,0
34147,0
34148,0
34149,0
34150,0
34151,1
34152,0
34153,0
34154,0
34155,1
34156,0
34157,0
34158,1
34159,1
34160,0
34161,0
34162,0
34163,0
34164,1
34165,0
34166,0
34167,1
34168,0
34169,0
34170,0
34171,0
34172,0
34173,1
34174,1
34175,0
34176,1
34177,1
34178,0
34179,0
34180,0
34181,1
34182,0
34183,0
34184,0
34185,0
34186,0
34187,0
34188,0
34189,1
34190,0
34191,1
34192,0
34193,1
34194,0
34195,0
34196,1
34197,1
34198,0
34199,0
34200,1
34201,1
34202,1
34203,1
34204,0
34205,0
34206,0
34207,0
34208,0
34209,0
34210,0
34211,0
34212,0
34213,1
34214,0
34215,0
34216,1
34217,0
34218,1
34219,0
34220,1
34221,1
34222,1
34223,0
34224,0
34225,0
34226,1
34227,1
34228,1
34229,1
34230,0
34231,1
34232,0
34233,0
34234,0
34235,0
34236,0
34237,0
34238,0
34239,1
34240,0
34241,0
34242,1
34243,0
34244,0
34245,0
34246,0
34247,1
34248,0
34249,1
34250,0
34251,0
34252,0
34253,0
34254,0
34255,0
34256,1
34257,0
34258,1
34259,0
34260,0
34261,0
34262,0
34263,0
34264,0
34265,0
34266,0
34267,0
34268,1
34269,0
34270,0
34271,0
34272,0
34273,0
34274,1
34275,0
34276,0
34277,1
34278,1
34279,0
34280,0
34281,0
34282,1
34283,0
34284,1
34285,0
34286,0
34287,0
34288,0
34289,0
34290,0
34291,0
34292,0
34293,0
34294,0
34295,0
34296,0
34297,0
34298,0
34299,1
34300,0
34301,0
34302,0
34303,0
34304,0
34305,0
34306,0
34307,0
34308,0
34309,0
34310,0
34311,0
34312,1
34313,0
34314,0
34315,1
34316,0
34317,0
34318,1
34319,0
34320,0
34321,0
34322,0
34323,0
34324,1
34325,1
34326,0
34327,0
34328,0
34329,0
34330,0
34331,0
34332,0
34333,1
34334,0
34335,0
34336,0
34337,0
34338,0
34339,0
34340,0
34341,0
34342,1
34343,0
34344,1
34345,0
34346,0
34347,0
34348,0
34349,0
34350,0
34351,0
34352,0
34353,0
34354,0
34355,0
34356,0
34357,0
34358,0
34359,0
34360,0
34361,0
34362,1
34363,0
34364,0
34365,0
34366,0
34367,0
34368,0
34369,1
34370,0
34371,0
34372,1
34373,0
34374,0
34375,0
34376,0
34377,0
34378,0
34379,0
34380,0
34381,0
34382,0
34383,0
34384,0
34385,0
34386,0
34387,0
34388,0
34389,0
34390,0
34391,1
34392,0
34393,1
34394,0
34395,0
34396,0
34397,0
34398,0
34399,0
34400,1
34401,0
34402,0
34403,0
34404,0
34405,0
34406,1
34407,0
34408,0
34409,0
34410,0
34411,0
34412,0
34413,0
34414,0
34415,0
34416,0
34417,0
34418,0
34419,1
34420,0
34421,0
34422,0
34423,1
34424,0
34425,0
34426,0
34427,0
34428,0
34429,1
34430,0
34431,0
34432,0
34433,0
34434,0
34435,0
34436,0
34437,0
34438,0
34439,0
34440,0
34441,0
34442,1
34443,0
34444,1
34445,0
34446,0
34447,1
34448,0
34449,0
34450,0
34451,0
34452,0
34453,0
34454,0
34455,0
34456,0
34457,0
34458,0
34459,0
34460,0
34461,1
34462,0
34463,0
34464,0
34465,0
34466,0
34467,0
34468,1
34469,1
34470,0
34471,1
34472,1
34473,0
34474,1
34475,1
34476,0
34477,0
34478,0
34479,0
34480,1
34481,0
34482,0
34483,0
34484,0
34485,1
34486,0
34487,0
34488,0
34489,0
34490,1
34491,0
34492,0
34493,1
34494,1
34495,0
34496,0
34497,0
34498,0
34499,0
34500,0
34501,1
34502,0
34503,0
34504,0
34505,0
34506,0
34507,0
34508,0
34509,0
34510,0
34511,0
34512,0
34513,0
34514,1
34515,0
34516,0
34517,0
34518,0
34519,0
34520,1
34521,0
34522,0
34523,0
34524,0
34525,1
34526,1
34527,0
34528,0
34529,1
34530,0
34531,0
34532,0
34533,0
34534,0
34535,0
34536,0
34537,0
34538,0
34539,0
34540,0
34541,0
34542,0
34543,0
34544,0
34545,0
34546,0
34547,0
34548,0
34549,0
34550,1
34551,0
34552,0
34553,0
34554,0
34555,0
34556,1
34557,0
34558,0
34559,0
34560,1
34561,1
34562,0
34563,0
34564,0
34565,0
34566,1
34567,0
34568,1
34569,0
34570,0
34571,0
34572,0
34573,0
34574,0
34575,0
34576,0
34577,0
34578,0
34579,1
34580,1
34581,0
34582,0
34583,0
34584,1
34585,0
34586,1
34587,0
34588,0
34589,1
34590,1
34591,0
34592,0
34593,1
34594,0
34595,0
34596,0
34597,0
34598,0
34599,0
34600,0
34601,0
34602,0
34603,0
34604,1
34605,0
34606,0
34607,1
34608,0
34609,0
34610,1
34611,0
34612,0
34613,0
34614,1
34615,0
34616,0
34617,0
34618,0
34619,0
34620,0
34621,0
34622,0
34623,0
34624,1
34625,0
34626,0
34627,0
34628,0
34629,1
34630,0
34631,1
34632,0
34633,0
34634,0
34635,0
34636,0
34637,1
34638,0
34639,1
34640,1
34641,0
34642,0
34643,0
34644,0
34645,0
34646,0
34647,0
34648,0
34649,0
34650,1
34651,0
34652,0
34653,0
34654,0
34655,0
34656,0
34657,0
34658,0
34659,1
34660,0
34661,1
34662,0
34663,1
34664,0
34665,1
34666,1
34667,0
34668,0
34669,0
34670,0
34671,1
34672,0
34673,0
34674,0
34675,0
34676,0
34677,0
34678,0
34679,0
34680,1
34681,0
34682,0
34683,0
34684,1
34685,0
34686,0
34687,0
34688,0
34689,0
34690,0
34691,1
34692,0
34693,0
34694,1
34695,1
34696,0
34697,1
34698,0
34699,0
34700,1
34701,0
34702,0
34703,0
34704,0
34705,0
34706,0
34707,1
34708,0
34709,0
34710,0
34711,1
34712,0
34713,0
34714,0
34715,0
34716,0
34717,1
34718,0
34719,0
34720,1
34721,0
34722,0
34723,0
34724,0
34725,1
34726,0
34727,0
34728,0
34729,0
34730,1
34731,0
34732,1
34733,1
34734,0
34735,0
34736,0
34737,0
34738,0
34739,1
34740,0
34741,0
34742,1
34743,0
34744,1
34745,0
34746,0
34747,0
34748,0
34749,0
34750,0
34751,0
34752,1
34753,0
34754,0
34755,0
34756,0
34757,0
34758,1
34759,0
34760,0
34761,0
34762,0
34763,0
34764,1
34765,1
34766,0
34767,1
34768,1
34769,0
34770,1
34771,1
34772,0
34773,0
34774,1
34775,0
34776,0
34777,0
34778,0
34779,1
34780,0
34781,0
34782,0
34783,0
34784,0
34785,1
34786,1
34787,0
